wdid,facility_name,place_county,facility_region,month,enforcement_count,total_assessment_sum,liability_sum,project_sum
4B192131026,"Los Angeles Refinery, Carson Plant",Los Angeles,4,2002-03-01,1,0.0,0.0,0.0
1B83100OSON,Forestville Water District,Sonoma,1,2005-01-01,1,0.0,0.0,0.0
2 071063001,"Pinole Point Steel, Capped Acid Pond - SUB15/TPCA",Contra Costa,2,2001-07-01,1,0.0,0.0,0.0
7A130102041,Calipatria City WWTP,Imperial,7,1999-09-01,1,0.0,0.0,0.0
5A310101001,City of Colfax WWTP,Placer,5S,2010-02-01,1,0.0,0.0,0.0
9 000000481,Marine Group Boat Works - Chula Vista (fmrly South Bay Boatyard),San Diego,9,2015-12-01,1,0.0,0.0,0.0
5A570105001,Woodland Water Pollution Control Facility,Yolo,5S,2010-11-01,1,0.0,0.0,0.0
7B331030011,Mesa Bluff Village,Riverside,7,2004-06-01,1,0.0,0.0,0.0
5A041041001,Keefer Creek Subdivision Phase II,Butte,5R,2009-08-01,1,0.0,0.0,0.0
5C240106002,Livingston Domestic WWTF,Merced,5F,2014-09-01,1,0.0,0.0,0.0
7A130102041,Calipatria City WWTP,Imperial,7,2001-08-01,1,0.0,0.0,0.0
7B331030011,Mesa Bluff Village,Riverside,7,2012-02-01,1,0.0,0.0,0.0
5A310101001,City of Colfax WWTP,Placer,5S,2012-05-01,1,0.0,0.0,0.0
3 420108001,El Estero Water Resource Center NPDES,Santa Barbara,3,2006-07-01,2,0.0,0.0,0.0
5A170100002,Clearlake Oaks Co WTR Dis WWTP,Lake,5S,2004-05-01,1,0.0,0.0,0.0
5A060300002,"LF Site 2, Stonyford SWD",Colusa,5S,2018-03-01,1,0.0,0.0,0.0
5A570105001,Woodland Water Pollution Control Facility,Yolo,5S,2011-04-01,1,0.0,0.0,0.0
3 420108001,El Estero Water Resource Center NPDES,Santa Barbara,3,2009-06-01,1,0.0,0.0,0.0
3 420108001,El Estero Water Resource Center NPDES,Santa Barbara,3,2011-04-01,1,18000.0,18000.0,0.0
3 420108001,El Estero Water Resource Center NPDES,Santa Barbara,3,2013-05-01,1,96000.0,40500.0,0.0
3 420104001,Laguna County Sanitation District Reclamation Plant,Santa Barbara,3,2006-08-01,1,0.0,0.0,0.0
5A580100002,Linda Cnty Water District WWTP,Yuba,5S,2018-09-01,1,0.0,0.0,0.0
2 215002001,Angel Island State Pk - WWTP,Marin,2,2002-09-01,1,33000.0,33000.0,0.0
5C502033001,"Patterson Frozen Foods, Inc.",Stanislaus,5S,2002-11-01,1,0.0,0.0,0.0
4B190107016,Whittier Narrows Water Reclamation Plant,Los Angeles,4,2003-04-01,1,0.0,0.0,0.0
4A560703007,San Nicolas Island Desalination Plant,Ventura,4,2001-05-01,1,0.0,0.0,0.0
5A323004N01,Knotty Pine Resort & Marina,Plumas,5R,2001-12-01,1,0.0,0.0,0.0
6A189009N53,"Goekler, Wendell A.",Lassen,6A,1997-05-01,1,0.0,0.0,0.0
6A189010N25,Eagle Lake,Lassen,6A,1991-05-01,1,0.0,0.0,0.0
9 000001730,NA,NA,NA,2011-01-01,1,0.0,0.0,0.0
5C15NC00045,West-Star North Dairy,Kern,5F,2010-07-01,1,0.0,0.0,0.0
5SSO10844,Quincy CS,Plumas,5R,2014-07-01,1,0.0,0.0,0.0
5B07NP00012,Mokelumne Aqueduct No. 2 Project,Contra Costa,5S,2009-06-01,1,0.0,0.0,0.0
3 420111001,Summerland SD WWTP,Santa Barbara,3,2006-07-01,1,0.0,0.0,0.0
6B360101002,Baymont Inn Yermo Package WWTP,San Bernardino,6B,2013-10-01,1,0.0,0.0,0.0
5D155064001,Bear Mountain Dairy,Kern,5F,2010-08-01,1,0.0,0.0,0.0
5C54NC00179,"Mattos Brothers Dairy #3",Tulare,5F,2010-07-01,1,0.0,0.0,0.0
5B34NC00004,McConnell Estates Winery,Sacramento,5S,2006-07-01,1,0.0,0.0,0.0
5D545100001,Friesian Farms Dairy,Tulare,5F,2003-11-01,1,0.0,0.0,0.0
3 400515536,Cambria Emergency Water Supply Facility,San Luis Obispo,3,2015-02-01,1,0.0,0.0,0.0
4B192238002,Carson Terminal,Los Angeles,4,2001-11-01,1,36000.0,33000.0,0.0
3 402006002,"Phillips 66 Company, Santa Maria Refinery (formerly ConocoPhillips)",San Luis Obispo,3,2011-04-01,1,6000.0,6000.0,0.0
6A319201004,Gold Coast Pond Expansion,Placer,6A,1995-07-01,1,0.0,0.0,0.0
6A189009N53,"Goekler, Wendell A.",Lassen,6A,1997-04-01,2,0.0,0.0,0.0
3 400000N40,Avila Beach Pipeline,San Luis Obispo,3,1997-09-01,1,0.0,0.0,0.0
5D545011N01,Ankeridge Dairy,Tulare,5F,2009-07-01,1,0.0,0.0,0.0
4B198901009,Proposed Commercial Building Project,Los Angeles,4,2017-04-01,1,3000.0,3000.0,0.0
4B196400011,Central Stocker Ltd.,Los Angeles,4,1999-08-01,1,0.0,0.0,0.0
7B330305021,Blythe Class III WMF 02-005,Riverside,7,1995-09-01,1,0.0,0.0,0.0
5B050109001,Toyon Middle School,Calaveras,5S,2012-06-01,1,0.0,0.0,0.0
3 270304001,Crazy Horse Landfill,Monterey,3,2000-12-01,1,0.0,0.0,0.0
5A31NP00001,Thunder Valley Casino WWTP,Placer,5S,2017-04-01,1,0.0,0.0,0.0
5A11NC00055,JG Weststeyn Dairy,Glenn,5S,2017-05-01,1,0.0,0.0,0.0
1A15024WNSI,Marble Mountain Ranch,Siskiyou,1,2016-08-01,1,0.0,0.0,0.0
3 270303001,Monterey Peninsula Class III Landfill,Monterey,3,2016-12-01,1,0.0,0.0,0.0
9 000084N94,Unisys Carlsbad,San Diego,9,1997-03-01,1,0.0,0.0,0.0
4B198901009,Proposed Commercial Building Project,Los Angeles,4,2017-07-01,1,3000.0,3000.0,0.0
7A361008001,Joshua Sprgs Calvary Chapel,San Bernardino,7,2003-01-01,1,0.0,0.0,0.0
8 362015001,"Brine Fac,Bloomington-Closing",San Bernardino,8,1999-08-01,1,0.0,0.0,0.0
9 000000176,Warner Springs Mobile Estates,San Diego,9,2012-02-01,1,0.0,0.0,0.0
5A31NP00001,Thunder Valley Casino WWTP,Placer,5S,2017-07-01,1,0.0,0.0,0.0
3 27MS04029,Soledad Municipal SW,Monterey,3,2000-02-01,1,0.0,0.0,0.0
3 271021001,"Alila Ventana Resort, Big Sur (formerly Ventana Inn)",Monterey,3,2003-12-01,2,0.0,0.0,0.0
5C54NC00043,4K Dairy Farm Partnership,Tulare,5F,2004-01-01,1,0.0,0.0,0.0
5C202012001,The Wine Group Almaden-Madera,Madera,5F,2010-08-01,1,0.0,0.0,0.0
5D540114001,Woodlake WWTF,Tulare,5F,2007-04-01,1,0.0,0.0,0.0
2 28-0131,Palzis Property,Napa,2,2002-01-01,3,0.0,0.0,0.0
7A366666019,Checkered Flag Auto Spa,San Bernardino,7,2003-01-01,1,0.0,0.0,0.0
5A470105001,Mount Shasta WWTP,Siskiyou,5R,2008-09-01,1,0.0,0.0,0.0
5A34NP00088,Tsar Nicoulai Sturgeon Farm,Sacramento,5S,2010-07-01,1,0.0,0.0,0.0
9SSO10710,"USMC Base, Camp Pendleton CS",San Diego,9,2000-11-01,2,0.0,0.0,0.0
7A366666019,Checkered Flag Auto Spa,San Bernardino,7,2005-02-01,1,0.0,0.0,0.0
5A470105001,Mount Shasta WWTP,Siskiyou,5R,2014-02-01,1,0.0,0.0,0.0
9SSO10710,"USMC Base, Camp Pendleton CS",San Diego,9,2001-04-01,1,0.0,0.0,0.0
5A470105001,Mount Shasta WWTP,Siskiyou,5R,2018-01-01,1,6000.0,6000.0,0.0
1B171590CSON,Tracy Torano,Sonoma,1,2018-05-01,1,0.0,0.0,0.0
5A450001004,Palo Cedro WWTF,Shasta,5R,2000-10-01,1,0.0,0.0,0.0
5A450117001,Fall River Mills STP,Shasta,5R,2000-01-01,1,0.0,0.0,0.0
4B191458N01,Robert Shlens,Los Angeles,4,2004-06-01,1,0.0,0.0,0.0
3 400704212,Denner Vineyards,San Luis Obispo,3,2005-03-01,1,0.0,0.0,0.0
8 335661001,Rancho Ramona Dairy Heifer Ran,Riverside,8,2002-10-01,1,0.0,0.0,0.0
9 000000973,S & S Farms,San Diego,9,2004-02-01,1,0.0,0.0,0.0
5D165071N01,Eden-Vale Dairy,Kings,5F,2015-08-01,1,0.0,0.0,0.0
5C54NC00229,F & L Barcellos Dairy,Tulare,5F,2010-07-01,1,0.0,0.0,0.0
5B24NC00166,Vierra Ranch Dairy,Merced,5S,2009-02-01,1,0.0,0.0,0.0
4B198600248,DHM International Corp,Los Angeles,4,2014-12-01,1,0.0,0.0,0.0
4B198901133,1620 Electric Ave. Joint Venture,Los Angeles,4,2018-07-01,1,0.0,0.0,0.0
3_27CC403402,"Alvarez Property - Ocean Grown Horticulture, Inc.",Monterey,3,2018-12-01,1,0.0,0.0,0.0
1B84060OSON,Graton CSD,Sonoma,1,2000-07-01,1,0.0,0.0,0.0
8 302521001,"GW Cleanup-Irvine,Jamboree",Orange,8,1987-03-01,1,0.0,0.0,0.0
4B192111004,Dominguez Hills Tank Farm,Los Angeles,4,2012-08-01,1,0.0,0.0,0.0
5B090300001,Union Mine LF,El Dorado,5S,1989-12-01,1,0.0,0.0,0.0
4WIP1071516,Skyways Inspection,Los Angeles,4,1991-03-01,1,0.0,0.0,0.0
8 365836001,Robinson Calf Ranch - 8325 Schaefer,San Bernardino,8,2007-11-01,1,0.0,0.0,0.0
8SSO10562,San Jacinto City CS,Riverside,8,2010-07-01,1,0.0,0.0,0.0
5B072045001,"G3 Minerals, Byron Plant",Contra Costa,5S,2011-08-01,1,0.0,0.0,0.0
6A265300900,Bridgeport PUD Treatment Plant,Mono,6A,2000-05-01,1,0.0,0.0,0.0
5C200103001,"Madera Cnty #14-Chukchansi WWTF",Madera,5F,2007-06-01,1,0.0,0.0,0.0
6A189009N57,Eagle Lake,Lassen,6A,1991-05-01,1,0.0,0.0,0.0
5C54NC00045,Van Beek Brothers Dairy,Tulare,5F,2015-11-01,1,0.0,0.0,0.0
5C54NC00217,"F & L Barcellos #2",Tulare,5F,2003-10-01,1,0.0,0.0,0.0
1SSO10025,Etna CS,Siskiyou,1,2014-09-01,1,0.0,0.0,0.0
5A11NC00062,Von Bargen Septage Disposal Site,Glenn,5R,2011-08-01,1,0.0,0.0,0.0
9 000000031,HARRF DISCH to San Elijo Ocean Outfall,San Diego,9,2000-07-01,4,3000.0,3000.0,0.0
9 000000232,Kkottongnae Retreat Camp,Riverside,9,2000-05-01,1,0.0,0.0,0.0
6B260300004,Chalfant Class III Landfill,Mono,6B,2004-10-01,1,0.0,0.0,0.0
5D545044001,D & V Dairy,Tulare,5F,2003-09-01,1,0.0,0.0,0.0
5B24NC00071,5N Cattle,Merced,5S,2013-08-01,1,0.0,0.0,0.0
5C550800001,Moccasin Creek Fish Hatchery,Tuolumne,5S,2010-01-01,1,0.0,0.0,0.0
7A130114011,McCabe USD WWTP,Imperial,7,2003-01-01,2,0.0,0.0,0.0
5C201025001,Madera Enterprises Fruit Dehydrating & Conc Plant,Madera,5F,2009-12-01,1,0.0,0.0,0.0
5A090100001,Hangtown Creek WRF,El Dorado,5S,2009-12-01,1,60000.0,0.0,60000.0
2 417021001,North San Mateo County Sanitation District WWTP,San Mateo,2,2012-11-01,1,0.0,0.0,0.0
6A189009N67,"Jackson, Travis & Carolyn Sue",Lassen,6A,1991-05-01,1,0.0,0.0,0.0
6A265300900,Bridgeport PUD Treatment Plant,Mono,6A,2004-03-01,1,0.0,0.0,0.0
5B24NC00088,P & D Dairy South,Merced,5S,2013-06-01,1,0.0,0.0,0.0
5A451006001,Bridge Bay Resort & Marina,Shasta,5R,2000-07-01,1,0.0,0.0,0.0
5A321010001,Delleker WWTP,Plumas,5R,2009-03-01,1,9000.0,0.0,9000.0
5D540300009,Visalia SWDS,Tulare,5F,1998-03-01,1,0.0,0.0,0.0
5B090300001,Union Mine LF,El Dorado,5S,1999-10-01,2,0.0,0.0,0.0
2 494009001,Sonoma Valley County SD WWTP,Sonoma,2,2002-03-01,1,0.0,0.0,0.0
5A090100001,Hangtown Creek WRF,El Dorado,5S,2010-10-01,1,0.0,0.0,0.0
5D540300009,Visalia SWDS,Tulare,5F,2002-06-01,1,0.0,0.0,0.0
5A471001002,Dunsmuir Railyard,Siskiyou,5R,2017-02-01,1,0.0,0.0,0.0
5A321010001,Delleker WWTP,Plumas,5R,2017-05-01,1,0.0,0.0,0.0
7A130104011,Heber PUD WWTP,Imperial,7,2006-09-01,1,0.0,0.0,0.0
7A130104011,Heber PUD WWTP,Imperial,7,2008-02-01,3,0.0,0.0,0.0
6B369807003,Onsite Evaporation Ponds,San Bernardino,6B,2013-12-01,5,0.0,0.0,0.0
7A130114011,McCabe USD WWTP,Imperial,7,2010-10-01,1,0.0,0.0,0.0
1B16197CHUM,"Michael Kapala (Site #2)",Humboldt,1,2018-05-01,1,0.0,0.0,0.0
1B171788CMEN,Redbud Farm Products Inc,Mendocino,1,2018-05-01,1,0.0,0.0,0.0
1A170783CTRI,Marcel Onate,Trinity,1,2018-05-01,1,0.0,0.0,0.0
4A561021001,NA,NA,NA,2000-10-01,1,0.0,0.0,0.0
5A450103004,Stillwater WWTF,Shasta,5R,1999-12-01,1,0.0,0.0,0.0
8 362451N01,San Bernardino Facility,San Bernardino,8,1995-06-01,1,0.0,0.0,0.0
5A11NC00041,Zuppan Dairy,Glenn,5S,2017-12-01,1,0.0,0.0,0.0
9 000000822,S.E.R.E Camp Landfill,San Diego,9,2004-01-01,1,0.0,0.0,0.0
1B161436CHUM,Mecak LLC,Humboldt,1,2018-05-01,1,0.0,0.0,0.0
1A161360CTRI,Chong Lor,Trinity,1,2018-05-01,1,0.0,0.0,0.0
7A130107081,Red Hill Marina,Imperial,7,2000-01-01,1,0.0,0.0,0.0
3 400110001,San Simeon WWTP,San Luis Obispo,3,1999-11-01,1,0.0,0.0,0.0
8 365124001,Northview Dairy,San Bernardino,8,2012-08-01,1,0.0,0.0,0.0
1B83118OMEN,"Mendocino County WWD#2-Anchor Bay",Mendocino,1,2000-06-01,1,0.0,0.0,0.0
5D541003004,Ash Mountain WWTF,Tulare,5F,2000-03-01,1,0.0,0.0,0.0
5C240109003,Sandy Mush WWTF,Merced,5F,2000-10-01,2,0.0,0.0,0.0
5D151154001,"Antelope Hills Oil Field, Pickrell-Mitchel Lease",Kern,5F,2015-03-01,2,0.0,0.0,0.0
7B361002001,River Land Resort,San Bernardino,7,2000-03-01,1,0.0,0.0,0.0
5D151014003,Tejon Industrial Complex West WWTF,Kern,5F,1999-12-01,1,0.0,0.0,0.0
7A331041011,Lapena Farm LBR MHP 97-500125,Riverside,7,2000-02-01,1,0.0,0.0,0.0
9SSO10676,Meadowlark CS,San Diego,9,2011-06-01,1,0.0,0.0,0.0
5B50NC00202,Frank Melo Facility,Stanislaus,5S,2014-10-01,1,0.0,0.0,0.0
3 401062001,LOPEZ CONTINUATION HIGH SCHOOL Onsite WW Treatment System,San Luis Obispo,3,2005-06-01,1,0.0,0.0,0.0
6B360106001,Crestline SD Three WTF's,San Bernardino,6B,2005-04-01,2,0.0,0.0,0.0
5C240115001,Bert Crane Road Landfill,Merced,5F,2002-04-01,1,0.0,0.0,0.0
5A042015001,Kimura Farms Gridley Dryer,Butte,5R,2006-12-01,1,0.0,0.0,0.0
1B1SR354NSL,Malm Fireplaces,Sonoma,1,2001-05-01,1,0.0,0.0,0.0
4B197400017,Paradise Cove Beach Cafe,Los Angeles,4,2011-09-01,1,0.0,0.0,0.0
5D151014003,Tejon Industrial Complex West WWTF,Kern,5F,2000-03-01,1,0.0,0.0,0.0
5C242005001,Dehydrated Flavors Plant,Merced,5F,2012-07-01,1,0.0,0.0,0.0
5B03NP00004,Pardee Reservoir Rec Area,Amador,5S,2015-06-01,1,0.0,0.0,0.0
3 400110001,San Simeon WWTP,San Luis Obispo,3,2005-03-01,2,144000.0,64500.0,79500.0
5C200102001,"Madera Cnty #2-Bass Lake WWTF",Madera,5F,2002-05-01,1,0.0,0.0,0.0
7A361035011,Yucca Valley Trailer Court,San Bernardino,7,2001-01-01,1,0.0,0.0,0.0
5A450103004,Stillwater WWTF,Shasta,5R,2003-08-01,1,0.0,0.0,0.0
5D545062001,"Delta View Farms #3",Tulare,5F,2001-06-01,1,0.0,0.0,0.0
5A29NC00002,Darkhorse Subdivision WWTF,Nevada,5S,2007-06-01,1,0.0,0.0,0.0
3 442004003,Cemex Davenport Cement Plant (Former Non-Contact Cooling Water Discharge),Santa Cruz,3,2004-05-01,1,0.0,0.0,0.0
5A320102001,Portola WWTP,Plumas,5R,2005-03-01,3,0.0,0.0,0.0
5A451040001,Lake Shasta MHP,Shasta,5R,2017-02-01,1,0.0,0.0,0.0
9 000000732,South Bay International WWTP,San Diego,9,2001-01-01,1,0.0,0.0,0.0
5D151178001,"Flying J #613",Kern,5F,2000-03-01,1,0.0,0.0,0.0
5B392011002,Diamond Pet Food Ripon Facility,San Joaquin,5S,2006-08-01,1,0.0,0.0,0.0
5A462034001,"Klondike, Dutch & Telegraph Tunnel Mines",Sierra,5S,2012-03-01,1,9000.0,9000.0,0.0
5D160102001,Corcoran WWTF,Kings,5F,2008-02-01,1,0.0,0.0,0.0
9 000000732,South Bay International WWTP,San Diego,9,2006-05-01,1,0.0,0.0,0.0
8 330305004,Lamb Canyon Landfill,Riverside,8,2009-02-01,1,0.0,0.0,0.0
7A331041011,Lapena Farm LBR MHP 97-500125,Riverside,7,2001-04-01,1,0.0,0.0,0.0
7B361001011,Big Bend Resort,San Bernardino,7,2004-02-01,1,0.0,0.0,0.0
9 000000732,South Bay International WWTP,San Diego,9,2008-10-01,1,0.0,0.0,0.0
7A130110031,SCSD Desert Shores WWTP,Imperial,7,2013-07-01,1,0.0,0.0,0.0
7A130110031,SCSD Desert Shores WWTP,Imperial,7,2018-05-01,1,0.0,0.0,0.0
3 400110001,San Simeon WWTP,San Luis Obispo,3,2005-11-01,1,0.0,0.0,0.0
5A450103004,Stillwater WWTF,Shasta,5R,2016-04-01,1,0.0,0.0,0.0
3 400110001,San Simeon WWTP,San Luis Obispo,3,2009-09-01,1,3000.0,3000.0,0.0
4A560110001,Simi Valley WQCP,Ventura,4,2015-10-01,1,12000.0,12000.0,0.0
2SSO10165,Petaluma City CS,Sonoma,2,2012-04-01,1,0.0,0.0,0.0
5SSO10970,Ironhouse Sanitary District CS,Contra Costa,5S,2011-08-01,1,0.0,0.0,0.0
4B197000214,Manzanita School and Institute,Los Angeles,4,2018-05-01,1,0.0,0.0,0.0
1B161553CHUM,Cedar Creek + Capital,Humboldt,1,2018-05-01,1,0.0,0.0,0.0
4B192545001,Southwest Grease Business,Los Angeles,4,2010-11-01,1,33000.0,33000.0,0.0
7A360702031,USMC Fire FGT Trn Fac,San Bernardino,7,2004-05-01,1,0.0,0.0,0.0
5B050100002,Angels City WWTP,Calaveras,5S,2001-10-01,1,0.0,0.0,0.0
5A321021001,Gold Mountain WWTF,Plumas,5R,2001-05-01,1,0.0,0.0,0.0
1B1SR144NSL,B Street Storm Drain,Sonoma,1,1998-07-01,1,0.0,0.0,0.0
2 095165N01,"Presley Co, Soil Erosion",Contra Costa,2,1996-03-01,1,49800.0,49800.0,0.0
6A189611N17,"Martinez, Henry R & Virginia",Lassen,6A,1997-04-01,2,0.0,0.0,0.0
8 33J300410,Tract No. 31146 - Montero,Riverside,8,2006-04-01,1,0.0,0.0,0.0
8 365787001,Pete Wassenaar Dairy,San Bernardino,8,2001-12-01,1,0.0,0.0,0.0
5D545054N01,William & John Jongsma Dairy,Tulare,5F,2012-10-01,1,0.0,0.0,0.0
5C200701001,Hensley Lake,Madera,5F,2000-10-01,1,0.0,0.0,0.0
5A11NC00013,Manuel Rocha Dairy,Glenn,5S,2011-08-01,1,0.0,0.0,0.0
5B24NC00148,Kronberg Facility,Merced,5S,2011-08-01,1,0.0,0.0,0.0
5B39NC00125,Van Groningen & Sons,San Joaquin,5S,2015-02-01,1,0.0,0.0,0.0
9 000002487,Saddle Crest,Orange,9,2016-05-01,1,0.0,0.0,0.0
1B16540CHUM,Purple Star MD Collective,Humboldt,1,2018-05-01,1,0.0,0.0,0.0
1A170758CTRI,Page Hunter,Trinity,1,2018-05-01,1,0.0,0.0,0.0
5D152031013,"Kern Front Oil Field, Produced Water Ditch",Kern,5F,2000-06-01,1,0.0,0.0,0.0
4B196000339,Museum Terrace Apartment,Los Angeles,4,2008-10-01,1,0.0,0.0,0.0
5C502043001,Cebro Frozen Foods,Stanislaus,5S,2004-10-01,1,0.0,0.0,0.0
3 400302001,Paso Robles Solid Waste Site,San Luis Obispo,3,2001-05-01,1,0.0,0.0,0.0
9 000000072,Rancho Corrido RV Park,San Diego,9,2002-05-01,1,0.0,0.0,0.0
6A189009N06,"Alway, James & Beatrice Etal",Lassen,6A,1991-05-01,1,0.0,0.0,0.0
7A131006001,Poe Colonia (Cady Subdivision),Imperial,7,2007-03-01,1,0.0,0.0,0.0
4B196000339,Museum Terrace Apartment,Los Angeles,4,2014-10-01,1,27000.0,27000.0,0.0
9 000000206,Gafner Water Reclamation Facility,San Diego,9,2000-10-01,1,0.0,0.0,0.0
5A452015003,Sierra Pacific Industries Anderson Division,Shasta,5R,2008-01-01,1,0.0,0.0,0.0
5B24NC00148,Kronberg Facility,Merced,5S,2014-07-01,1,0.0,0.0,0.0
3 440306049,"1-02NTMP-007 SCR Gold Gulch NTO #1 & NTO#2",Santa Cruz,3,2009-02-01,1,0.0,0.0,0.0
6B360911001,SCLA Central WWTP-Victorville Water Dist,San Bernardino,6B,2016-08-01,2,0.0,0.0,0.0
5A290107002,Cascade Shores WWTP,Nevada,5S,2006-05-01,1,0.0,0.0,0.0
5A521019001,Berrendos CSD Treatment System,Tehama,5R,2006-10-01,1,0.0,0.0,0.0
5D101032002,I-5 & Panoche Road WWTF,Fresno,5F,2005-04-01,1,0.0,0.0,0.0
9 000000128,Ramona Canyon RV Resort dba Ramona Oaks RV Resort,San Diego,9,2002-03-01,1,0.0,0.0,0.0
2 071013001,Delta Diablo WWTP,Contra Costa,2,1999-10-01,1,0.0,0.0,0.0
4B191303001,Hollywood Park,Los Angeles,4,2004-05-01,1,0.0,0.0,0.0
6B150009004,Plant GW Treatment System - National Cement,Kern,6B,2010-09-01,1,0.0,0.0,0.0
5D150102001,Delano WWTF,Kern,5F,2003-08-01,1,0.0,0.0,0.0
1B82046OSON,Healdsburg City WWTP,Sonoma,1,1999-11-01,1,0.0,0.0,0.0
3 272086002,Performance Agriculture - Salinas,Monterey,3,2005-02-01,1,0.0,0.0,0.0
2 071059001,USS-UPI LLC - NPDES/SUB15,Contra Costa,2,1991-09-01,1,0.0,0.0,0.0
6B360304005,Barstow Class III LF/Sludgefrm,San Bernardino,6B,2004-10-01,1,0.0,0.0,0.0
4B190107009,Camps Afflerbaugh & Paige WWTP,Los Angeles,4,2004-09-01,1,0.0,0.0,0.0
5B050100002,Angels City WWTP,Calaveras,5S,2002-07-01,1,0.0,0.0,0.0
5B05NP00001,Copper Cove WWRF,Calaveras,5S,2012-02-01,1,0.0,0.0,0.0
7A136666042,Vly Environmental Services,Imperial,7,2005-01-01,1,0.0,0.0,0.0
5A290107002,Cascade Shores WWTP,Nevada,5S,2010-09-01,1,0.0,0.0,0.0
8 332029001,Silent Valley RV Park WWTP,Riverside,8,2002-06-01,1,0.0,0.0,0.0
3 400105001,Paso Robles WWTP,San Luis Obispo,3,2018-02-01,1,15000.0,15000.0,0.0
5B05NP00001,Copper Cove WWRF,Calaveras,5S,2013-03-01,1,0.0,0.0,0.0
5B05NP00001,Copper Cove WWRF,Calaveras,5S,2014-11-01,1,0.0,0.0,0.0
2 071059001,USS-UPI LLC - NPDES/SUB15,Contra Costa,2,2006-06-01,1,0.0,0.0,0.0
5A480104001,Beach WWTF,Solano,5S,2005-06-01,1,0.0,0.0,0.0
5A480104001,Beach WWTF,Solano,5S,2002-09-01,1,0.0,0.0,0.0
9 000000066,National Steel & Shipbuilding Co (NASSCO),San Diego,9,2003-06-01,1,0.0,0.0,0.0
9 000000066,National Steel & Shipbuilding Co (NASSCO),San Diego,9,2019-01-01,1,0.0,0.0,0.0
5A480104001,Beach WWTF,Solano,5S,2016-02-01,1,0.0,0.0,0.0
5A480104001,Beach WWTF,Solano,5S,2016-07-01,1,0.0,0.0,0.0
5A480104001,Beach WWTF,Solano,5S,2018-04-01,1,0.0,0.0,0.0
4B197500010,Nogales St. Grade Separation,Los Angeles,4,2004-05-01,1,0.0,0.0,0.0
7A330104012,Coachella SD WWTP,Riverside,7,2000-02-01,1,0.0,0.0,0.0
9 0000511S4,San Clemente MS4,Orange,9,2002-07-01,1,0.0,0.0,0.0
1B16268CMEN,Douglas McHart,Mendocino,1,2018-05-01,1,0.0,0.0,0.0
5A322019001,Sierra Cascade Aggregate & Asphalt Products,Plumas,5R,2017-08-01,1,0.0,0.0,0.0
5D541000001,California Hot Springs Water Co WWTF,Tulare,5F,2002-09-01,1,0.0,0.0,0.0
6A180004501,Leavitt Lake Sewage Treatment Ponds,Lassen,6A,1999-11-01,1,0.0,0.0,0.0
9 000000063,Mt Empire Jr & Sr High School,San Diego,9,2000-08-01,1,0.0,0.0,0.0
8 362023002,"California Steel Industries, Fontana Facility",San Bernardino,8,2003-01-01,1,21000.0,3000.0,0.0
1B85027RSON,Annapolis Milling Company,Sonoma,1,2000-04-01,1,0.0,0.0,0.0
9 000200N89,Former Unocal Site,San Diego,9,1991-05-01,1,0.0,0.0,0.0
4B191349N01,5670 Wilshire Blvd. Property,Los Angeles,4,2000-07-01,1,0.0,0.0,0.0
4B196000043,Burbank Public Service Dept,Los Angeles,4,2004-05-01,1,0.0,0.0,0.0
4B196100001,"21300 Victory Boulevard, LLC",Los Angeles,4,2004-05-01,1,0.0,0.0,0.0
7A335001001,Edom Hill Compost,Riverside,7,2002-10-01,1,0.0,0.0,0.0
6A189009N02,"Adler, Timothy & Deborah",Lassen,6A,1997-04-01,2,0.0,0.0,0.0
4A566300096,San Antonio Filter Plant,Ventura,4,2004-05-01,1,0.0,0.0,0.0
4A197000064,Off The Grid RV Ranch,Los Angeles,4,2015-10-01,1,0.0,0.0,0.0
5A04NC00035,Sierra Rose Dairy,Butte,5S,2017-05-01,1,0.0,0.0,0.0
5SSO11362,SMD No. 2 CS,Placer,5S,2014-12-01,1,0.0,0.0,0.0
5C245031001,Mayar's Halal Meat Processing Company,Merced,5F,2013-10-01,1,0.0,0.0,0.0
5D152242001,American Tire Tech,Kern,5F,2016-01-01,1,0.0,0.0,0.0
3 271023001,Poppy Hills Golf Course,Monterey,3,2005-08-01,1,0.0,0.0,0.0
7A134007N01,"Circle K #207",Imperial,7,1999-11-01,1,0.0,0.0,0.0
4B196000051,Lawry's Prime Rib Restaurant,Los Angeles,4,2002-01-01,1,0.0,0.0,0.0
5B24NC00157,6D Dores Dairy,Merced,5S,2014-03-01,1,0.0,0.0,0.0
5B24NC00297,Hultgren Dairy,Merced,5S,2014-07-01,1,0.0,0.0,0.0
4B196000200,Wilshire/La Cienega Building,Los Angeles,4,2017-11-01,1,51000.0,51000.0,0.0
5SSO10929,Discovery Bay CS,Contra Costa,5S,2012-04-01,1,0.0,0.0,0.0
5A311049001,Snowflower RV Resort,Placer,5S,2015-08-01,1,0.0,0.0,0.0
9 000000770,Fairbanks Ranch CS,San Diego,9,2004-04-01,1,0.0,0.0,0.0
5A45MJ00003,Gasper Property Shasta,Shasta,5R,2015-07-01,1,0.0,0.0,0.0
5D101122001,"Fresno Cnty #47-Quail Lake WWTF",Fresno,5F,2014-05-01,1,0.0,0.0,0.0
2 482017001,IT PANOCHE Facility,Solano,2,1986-09-01,1,0.0,0.0,0.0
